INCIDENT INFO,DESCRIPTION,START_DT,MODIFIED_DT,QUADRANT,Longitude,Latitude,location,Count
52 Street at 72 Avenue SE,Single vehicle incident.,03/10/2017 02:31:51 PM,03/10/2017 02:53:47 PM,SE,-113.95903137389,50.9895608259044,"(50.9895608259044, -113.95903137389)",1
Glenmore Trail at 68 Street SE,2 vehicle incident.,03/10/2017 02:52:18 PM,03/10/2017 02:53:46 PM,SE,-113.935188811537,50.9796441415583,"(50.9796441415583, -113.935188811537)",1
Southbound 36 Street approaching 16 Avenue NE,Stalled vehicle blocking the right lane.,03/10/2017 03:20:23 PM,03/10/2017 03:22:11 PM,NE,-113.989219053116,51.0670856594428,"(51.0670856594428, -113.989219053116)",1
Westbound Bow Trail Connector at 14 Street SW,Stalled vehicle.,03/10/2017 03:39:53 PM,03/10/2017 03:46:21 PM,SW,-114.143825998725,51.0456951864798,"(51.0456951864798, -114.143825998725)",1
24 Street at Oakfield Drive SW,Single vehicle incident.,03/10/2017 03:45:53 PM,03/10/2017 03:46:21 PM,SW,-114.11838044142,50.9541864643578,"(50.9541864643578, -114.11838044142)",1
James McKevitt Road at Shawnee Gate SW,2 vehicle incident.,03/10/2017 05:14:00 PM,03/10/2017 05:19:15 PM,SW,-114.075133153517,50.9214025026345,"(50.9214025026345, -114.075133153517)",1
52 Street at Marlborough Drive NE,Multi vehicle incident.,03/10/2017 05:04:36 PM,03/10/2017 05:19:15 PM,NE,-113.958446110117,51.0600227520319,"(51.0600227520319, -113.958446110117)",1
90 Avenue at Barlow Trail SE,Incident involving a pedestrian.,03/10/2017 05:18:43 PM,03/10/2017 05:19:14 PM,SE,-113.98240584121,50.9723284120699,"(50.9723284120699, -113.98240584121)",1
Southbound 52 Street at 76 Avenue SE,Multi-vehicle incident.,03/10/2017 05:29:53 PM,03/10/2017 05:52:38 PM,SE,-113.958957677184,50.9851026572477,"(50.9851026572477, -113.958957677184)",1
Westbound 16 Avenue at Edmonton Trail NE,2 vehicle incident blocking the right lane.,03/10/2017 09:24:33 PM,03/10/2017 09:25:31 PM,NE,-114.05616755207,51.0668426165042,"(51.0668426165042, -114.05616755207)",1
Macleod Trail at Anderson Road SE,Traffic lights are flashing red. Crews have been dispatched. Drive with caution.,03/10/2017 10:46:20 PM,03/10/2017 10:49:50 PM,SE,-114.071864127494,50.9505499149745,"(50.9505499149745, -114.071864127494)",1
Southbound Macleod Trail north of Stoney Trail SE,Single vehicle incident blocking the left lane.,03/11/2017 06:59:04 AM,03/11/2017 07:02:43 AM,SE,-114.058362895593,50.8993102265814,"(50.8993102265814, -114.058362895593)",1
Eastbound 80 Avenue at 52 Street NE,2 vehicle incident.,03/11/2017 09:51:54 AM,03/11/2017 09:54:34 AM,NE,-113.95841647117,51.1252476651629,"(51.1252476651629, -113.95841647117)",1
4 Avenue Fly-over Bridge,Single vehicle incident blocking the left lane.,03/11/2017 10:20:26 AM,03/11/2017 10:22:36 AM,NE,-114.052684559671,51.0500989206977,"(51.0500989206977, -114.052684559671)",1
Nolan Hill Drive at Symons Valley Parkway NW,2 vehicle incident.,03/11/2017 10:40:51 AM,03/11/2017 10:47:58 AM,NW,-114.161034562997,51.1681279714622,"(51.1681279714622, -114.161034562997)",1
Northbound Deerfoot Trail at Anderson Road SE,Single vehicle incident.,03/11/2017 01:51:25 PM,03/11/2017 01:52:53 PM,SE,-114.033912316884,50.9483419251775,"(50.9483419251775, -114.033912316884)",1
Northbound Metis Trail at 128 Avenue NE,2 vehicle incident.,03/11/2017 01:55:07 PM,03/11/2017 02:15:38 PM,NE,-113.969313151062,51.1708513630353,"(51.1708513630353, -113.969313151062)",1
Southbound Deerfoot Trail at Glenmore Trail SE,2 vehicle incident.,03/11/2017 05:11:35 PM,03/11/2017 05:13:01 PM,SE,-114.039173086226,50.9941566757218,"(50.9941566757218, -114.039173086226)",1
Southbound Macleod Trail at 25 Avenue SE,Single vehicle incident.,03/11/2017 06:40:35 PM,03/11/2017 06:44:10 PM,SE,-114.059675002152,51.0305085334804,"(51.0305085334804, -114.059675002152)",1
Lincoln Way at Richardson Way SW,2 vehicle incident.,03/11/2017 06:41:53 PM,03/11/2017 06:44:10 PM,SW,-114.138822009944,51.0121554869664,"(51.0121554869664, -114.138822009944)",1
68 Street at Falshire Drive NE,2 vehicle incident.,03/11/2017 07:58:01 PM,03/11/2017 07:58:53 PM,NE,-113.935135069757,51.1079392370061,"(51.1079392370061, -113.935135069757)",1
64 Avenue between 68 Street and Tarington Road NE,The road is closed eastbound due to an earlier incident.,03/12/2017 03:34:58 AM,03/12/2017 04:37:08 AM,NE,-113.933362205525,51.1107152281195,"(51.1107152281195, -113.933362205525)",1
Northbound Deerfoot Trail at Memorial Drive SE,Single vehicle incident blocking the right lane.,03/12/2017 08:11:35 AM,03/12/2017 08:14:31 AM,SE,-114.019434255636,51.0488598764172,"(51.0488598764172, -114.019434255636)",1
36 Street at 8 Avenue NE,Signal lights are flashing red. Crews have been dispatched.,03/12/2017 09:38:37 AM,03/12/2017 09:43:53 AM,NE,-113.981920320981,51.0595292715047,"(51.0595292715047, -113.981920320981)",1
Glenmore Trail at Lower Springbank Road SW,2 vehicle incident.,03/12/2017 12:50:25 PM,03/12/2017 12:52:05 PM,SW,-114.203081358765,51.0179410683491,"(51.0179410683491, -114.203081358765)",1
Southbound Elbow Drive at Glenmore Trail SW,2 vehicle incident blocking the right lane.,03/12/2017 12:51:20 PM,03/12/2017 12:52:05 PM,SW,-114.083916014515,50.9946277261426,"(50.9946277261426, -114.083916014515)",1
Sarcee Trail at Sherwood Shopping Centre Drive NW,The traffic lights are stuck on red. Crews have been dispatched.,03/12/2017 01:42:03 PM,03/12/2017 01:48:15 PM,NW,-114.162779222768,51.1626263769505,"(51.1626263769505, -114.162779222768)",1
Southbound Deerfoot Trail at 16 Avenue NE,The traffic lights are stuck on red. Crews have been dispatched.,03/12/2017 02:05:08 PM,03/12/2017 02:19:34 PM,NE,-114.028093744297,51.0674017352672,"(51.0674017352672, -114.028093744297)",1
Northbound Macleod Trail at Southland Drive SE,2 vehicle incident.,03/12/2017 02:18:39 PM,03/12/2017 02:19:34 PM,SE,-114.071723782268,50.9655160648655,"(50.9655160648655, -114.071723782268)",1
Northbound Barlow Trail at 114 Avenue SE,2 vehicle incident.,03/12/2017 02:14:45 PM,03/12/2017 02:19:34 PM,SE,-113.982110792952,50.950529480111,"(50.950529480111, -113.982110792952)",1
12 Avenue at Centre Street SE,2 vehicle incident.,03/12/2017 06:43:16 PM,03/12/2017 06:44:30 PM,SE,-114.063297707555,51.0414266538668,"(51.0414266538668, -114.063297707555)",1
Northbound Deerfoot Trail at Glenmore Trail SE,Single vehicle incident.,03/12/2017 07:04:56 PM,03/12/2017 07:06:27 PM,SE,-114.039173086226,50.9941566757218,"(50.9941566757218, -114.039173086226)",1
12 Avenue at 4 Street SW,2 vehicle incident,03/13/2017 12:35:22 AM,03/13/2017 12:37:41 AM,SW,-114.071480802177,51.0416590849336,"(51.0416590849336, -114.071480802177)",1
8 Avenue at 39 Street SE,2 vehicle incident.,03/13/2017 09:22:37 AM,03/13/2017 09:24:03 AM,SE,-113.977200759891,51.0451506453993,"(51.0451506453993, -113.977200759891)",1
Southbound 14 Street at 90 Avenue SW,2 vehicle incident.,03/13/2017 11:01:56 AM,03/13/2017 11:03:09 AM,SW,-114.096307356316,50.9723019037843,"(50.9723019037843, -114.096307356316)",1
Eastbound Anderson Rd past 14 Street SW,Stalled vehicle.,03/13/2017 11:27:51 AM,03/13/2017 11:28:57 AM,SW,-114.097344384191,50.9505907010468,"(50.9505907010468, -114.097344384191)",1
Eastbound Glenmore Trail past Macleod Trail SW,Stalled vehicle blocking the left lane,03/13/2017 12:55:08 PM,03/13/2017 12:56:00 PM,SW,-114.072037003149,50.9944276300291,"(50.9944276300291, -114.072037003149)",1
Southbound Bow Bottom Trail Past Anderson Road SE,Single vehicle incident.,03/13/2017 12:53:18 PM,03/13/2017 12:56:00 PM,SE,-114.030645278814,50.9487729040585,"(50.9487729040585, -114.030645278814)",1
Northbound Blackfoot Trail exit to eastbound Glenmore trail SE,Multi-vehicle incident on the exit ramp.,03/13/2017 03:55:26 PM,03/13/2017 04:02:20 PM,SE,-114.056911752152,50.9939810922884,"(50.9939810922884, -114.056911752152)",1
Westbound Anderson Road at 24 Street SW,2 vehicle incident.,03/13/2017 06:26:40 PM,03/13/2017 06:37:45 PM,SW,-114.121010181952,50.9505957284917,"(50.9505957284917, -114.121010181952)",1
Glenmore Trail at Ogden Road SE,2 vehicle incident.,03/13/2017 07:10:35 PM,03/13/2017 07:12:47 PM,SE,-113.998966127967,50.979584263212,"(50.979584263212, -113.998966127967)",1
Eastbound John Laurie Boulevard at 19 Street NW,2 vehicle incident.,03/14/2017 06:39:47 AM,03/14/2017 06:40:42 AM,NW,-114.106649108035,51.0921648385307,"(51.0921648385307, -114.106649108035)",1
Southbound Stoney Trail at Peigan Trail SE,2 vehicle incident.,03/14/2017 07:40:16 AM,03/14/2017 07:55:10 AM,SE,-113.930110217909,51.0150722933138,"(51.0150722933138, -113.930110217909)",1
Westbound Glenmore Trail at Deerfoot Trail SE,Single vehicle incident.,03/14/2017 07:54:01 AM,03/14/2017 07:55:10 AM,SE,-114.039173086226,50.9941566757218,"(50.9941566757218, -114.039173086226)",1
Southbound Crowchild Trail exit ramp onto Glenmore Trail SW,Multi vehicle incident.,03/14/2017 08:15:36 AM,03/14/2017 08:19:44 AM,SW,-114.118844218987,51.0007957122621,"(51.0007957122621, -114.118844218987)",1
68 Street at 32 Avenue NE,The traffic lights are flashing red. Crews have been dispatched.,03/14/2017 06:55:19 AM,03/14/2017 08:51:20 AM,NE,-113.935557703455,51.081583414891,"(51.081583414891, -113.935557703455)",1
Beddington Boulevard at Centre Street NE,2 vehicle incident.,03/14/2017 08:50:22 AM,03/14/2017 08:51:20 AM,NE,-114.071524865089,51.1248656911306,"(51.1248656911306, -114.071524865089)",1
43 Avenue at 68 Street NE,2 vehicle incident.,03/14/2017 08:37:12 AM,03/14/2017 08:51:20 AM,NE,-113.935579502796,51.0916799943352,"(51.0916799943352, -113.935579502796)",1
Southbound Elbow Drive overpass at Glenmore Trail SW,2 vehicle incident.,03/14/2017 09:22:40 AM,03/14/2017 09:25:09 AM,SW,-114.08324743727,50.9945219448464,"(50.9945219448464, -114.08324743727)",1
Southbound 36 Street at 16 Avenue SE,2 vehicle incident.,03/14/2017 12:20:33 PM,03/14/2017 12:21:57 PM,SE,-113.981650963132,51.0393953900949,"(51.0393953900949, -113.981650963132)",1
Lake Fraser Drive at Lake Fraser Gate SE,Single vehicle incident.,03/14/2017 01:21:03 PM,03/14/2017 01:22:11 PM,SE,-114.068407935979,50.939495236466,"(50.939495236466, -114.068407935979)",1
90 Avenue and Macleod Trail SE,2 vehicle incident.,03/14/2017 01:44:20 PM,03/14/2017 01:47:50 PM,SE,-114.071699982982,50.972251096686,"(50.972251096686, -114.071699982982)",1
Eastbound Sun Valley Boulevard at Sunpark Drive SE,Multi-vehicle incident.,03/14/2017 02:32:01 PM,03/14/2017 02:33:18 PM,SE,-114.055271735439,50.9065172684292,"(50.9065172684292, -114.055271735439)",1
Southbound Stoney Trail between Nose Hill Drive and 16 Avenue NW,Multi-vehicle incident.,03/14/2017 03:15:51 PM,03/14/2017 03:20:21 PM,NW,-114.230094727533,51.1004885106735,"(51.1004885106735, -114.230094727533)",1
Northbound 37 Street at Richmond Road SW,Single vehicle incident.,03/14/2017 03:49:32 PM,03/14/2017 03:51:45 PM,NW,-114.141230210372,51.0221437542559,"(51.0221437542559, -114.141230210372)",1
Southbound Deerfoot Trail at Peigan Trail SE,Multi-vehicle incident blocking the left lane.,03/14/2017 03:37:57 PM,03/14/2017 03:51:45 PM,SE,-114.005256240554,51.01500137989,"(51.01500137989, -114.005256240554)",1
Northbound Deerfoot Trail at 24 Street SE,Multi vehicle incident,03/14/2017 05:03:49 PM,03/14/2017 05:05:15 PM,SE,-114.003884001767,50.9488972344289,"(50.9488972344289, -114.003884001767)",1
Northbound 52 Street at Peigan Trail SE,2 vehicle incident blocking the right lane,03/14/2017 05:35:52 PM,03/14/2017 05:55:43 PM,SE,-113.958146975689,51.0150624151156,"(51.0150624151156, -113.958146975689)",1
Southbound Deerfoot Trail at 24 Street SE,2 vehicle incident,03/14/2017 05:51:02 PM,03/14/2017 05:55:43 PM,SE,-114.011069831956,50.9508144056894,"(50.9508144056894, -114.011069831956)",1
Eastbound Anderson Road at Acadia Drive SE,2 vehicle incident.,03/14/2017 06:39:33 PM,03/14/2017 07:21:51 PM,SE,-114.039927329789,50.9481150070085,"(50.9481150070085, -114.039927329789)",1
Southbound Deerfoot Trail at 11 Street SE,Multi-vehicle incident blocking the left lane.,03/14/2017 07:20:13 PM,03/14/2017 07:21:51 PM,SE,-114.039165021676,50.9806815643104,"(50.9806815643104, -114.039165021676)",1
Country Hills Boulevard at Shaganappi Trail NW,Multi vehicle incident.,03/14/2017 10:48:44 PM,03/14/2017 10:50:19 PM,NW,-114.126178816235,51.1420080609108,"(51.1420080609108, -114.126178816235)",1
Eastbound Country Hills Boulevard at Beddington Trail NW,2 vehicle incident.,03/15/2017 05:49:09 AM,03/15/2017 05:49:45 AM,NW,-114.096351032635,51.1430823729571,"(51.1430823729571, -114.096351032635)",1
Westbound 16 Avenue at 52 Street NE,Stalled vehicle,03/15/2017 07:10:17 AM,03/15/2017 07:22:28 AM,NE,-113.963381246149,51.0668346427757,"(51.0668346427757, -113.963381246149)",1
Eastbound Country Hills Boulevard exit to Beddington Trail NE,2 vehicle incident.,03/15/2017 07:43:16 AM,03/15/2017 07:50:01 AM,NE,-114.096351032635,51.1430823729571,"(51.1430823729571, -114.096351032635)",1
Southbound Blackfoot Trail at 58 Street SE,Single vehicle incident.,03/15/2017 07:45:30 AM,03/15/2017 07:50:01 AM,SE,-114.049292578978,51.0014583207631,"(51.0014583207631, -114.049292578978)",1
Eastbound 16 Avenue at Deerfoot Trail NE,2 vehicle incident blocking the right lane.,03/15/2017 09:14:53 AM,03/15/2017 09:24:00 AM,NE,-114.028551292521,51.0673798693422,"(51.0673798693422, -114.028551292521)",1
80 Avenue at Tarawood Road NE,2 vehicle incident.,03/15/2017 12:20:48 PM,03/15/2017 12:23:09 PM,NE,-113.937115349917,51.1251492441691,"(51.1251492441691, -113.937115349917)",1
Northbound Sarcee Trail past 112 Avenue NW,2 vehicle incident.,03/15/2017 12:22:39 PM,03/15/2017 12:23:09 PM,NW,-114.16294211009,51.1600012884133,"(51.1600012884133, -114.16294211009)",1
Westbound Glenmore Trail exit to Crowchild Trail SW,Stalled vehicle blocking the right lane,03/15/2017 02:09:37 PM,03/15/2017 02:11:11 PM,SW,-114.121071289426,51.0009971347515,"(51.0009971347515, -114.121071289426)",1
19 Avenue and 36 Street SE,2 vehicle incident.,03/15/2017 02:41:30 PM,03/15/2017 02:43:19 PM,SE,-113.981610856426,51.0362517602729,"(51.0362517602729, -113.981610856426)",1
Southbound Deerfoot Trail at Peigan Trail SE,2 vehicle incident blocking two left lanes.,03/15/2017 03:35:11 PM,03/15/2017 03:46:44 PM,SE,-114.005256240554,51.01500137989,"(51.01500137989, -114.005256240554)",1
Southbound Crowchild Trail at 50 Avenue SW,Multi-vehicle incident.,03/15/2017 03:43:37 PM,03/15/2017 03:46:43 PM,SW,-114.118216339147,51.0112760251293,"(51.0112760251293, -114.118216339147)",1
Northbound Deerfoot Trail at 16 Avenue NE,2 vehicle incident.,03/15/2017 04:00:59 PM,03/15/2017 04:09:05 PM,NE,-114.026836707511,51.067541370925,"(51.067541370925, -114.026836707511)",1
Heritage Drive and Macleod Trail S,The traffic signals are on flash.,03/15/2017 04:45:14 PM,03/15/2017 04:53:05 PM,SE,-114.071557889866,50.9795748476573,"(50.9795748476573, -114.071557889866)",1
Bowness Road at 45 Street NW,2 vehicle incident.,03/15/2017 04:29:31 PM,03/15/2017 04:53:05 PM,NW,-114.15893129069,51.0714366509711,"(51.0714366509711, -114.15893129069)",1
58 Avenue at 5 Street SW,Incident involving a pedestrian.,03/16/2017 06:38:56 AM,03/16/2017 06:41:15 AM,SW,-114.076197433442,51.0013713248328,"(51.0013713248328, -114.076197433442)",1
Metis Trail at Stoney Trail NE,Single vehicle incident,03/16/2017 06:59:50 AM,03/16/2017 07:06:38 AM,NE,-113.974931319276,51.1757858885742,"(51.1757858885742, -113.974931319276)",1
58 Avenue between 5 Street and Elbow Drive SW,Incident involving a pedestrian.,03/16/2017 06:38:56 AM,03/16/2017 07:06:38 AM,SW,-114.076197433442,51.0013713248328,"(51.0013713248328, -114.076197433442)",1
Southbound Deerfoot Trail at 32 Avenue NE,Single vehicle incident blocking the right lane,03/16/2017 07:50:19 AM,03/16/2017 07:54:12 AM,NE,-114.033807363341,51.0803533744812,"(51.0803533744812, -114.033807363341)",1
Eastbound 16 Avenue exit to University Drive NW,Single vehicle incident,03/16/2017 08:30:46 AM,03/16/2017 08:32:44 AM,NW,-114.124475333664,51.0680372498425,"(51.0680372498425, -114.124475333664)",1
106 Avenue at Barlow Trail SE,"Traffic signals are blank, crews have been dispatched.",03/16/2017 10:58:40 AM,03/16/2017 11:00:33 AM,SE,-113.98153118648,50.9579343484322,"(50.9579343484322, -113.98153118648)",1
6 Avenue at Macleod Trail SE,Multi vehicle incident.,03/16/2017 12:23:34 PM,03/16/2017 12:24:54 PM,SE,-114.057975800656,51.0473062741099,"(51.0473062741099, -114.057975800656)",1
37 Street at 46 Avenue SW,2 vehicle incident,03/16/2017 02:02:53 PM,03/16/2017 02:03:38 PM,SW,-114.141147607986,51.012448914478,"(51.012448914478, -114.141147607986)",1
Elbow Drive and Glenmore Trail SW,2 vehicle incident on the ramp from Elbow Drive to westbound Glenmore Trail.,03/16/2017 04:20:49 PM,03/16/2017 04:22:22 PM,SW,-114.083916014515,50.9946277261426,"(50.9946277261426, -114.083916014515)",1
Southbound 52 Street at Glenmore Trail SE,Single vehicle incident blocking the right lane.,03/16/2017 05:36:05 PM,03/16/2017 05:53:43 PM,SE,-113.958671523295,50.9783936253088,"(50.9783936253088, -113.958671523295)",1
Southbound Blackfoot Trail approaching Ogden Road SE,2 vehicle incident.,03/16/2017 05:52:52 PM,03/16/2017 05:53:43 PM,SE,-114.027759086952,51.0324297163736,"(51.0324297163736, -114.027759086952)",1
Northbound 52 Street at 68 Avenue SE,2 vehicle incident.,03/17/2017 06:59:59 AM,03/17/2017 07:03:05 AM,SE,-113.959116686522,50.994108803378,"(50.994108803378, -113.959116686522)",1
48 Avenue east of Barlow Trail NE,Single vehicle incident.,03/17/2017 07:37:25 AM,03/17/2017 07:38:52 AM,NE,-114.001800680167,51.0959737477812,"(51.0959737477812, -114.001800680167)",1
Westbound Glenmore Trail at Blackfoot Trail SE,Multi-vehicle incident blocking the left lane.,03/17/2017 08:04:48 AM,03/17/2017 08:05:36 AM,SE,-114.056911752152,50.9939810922884,"(50.9939810922884, -114.056911752152)",1
Westbound Heritage Drive west of Blackfoot Trail SE,2 vehicle incident blocking the left turn lane to Ashworth Road SE.,03/17/2017 08:47:22 AM,03/17/2017 08:50:30 AM,NW,-114.050831643892,50.9806534272453,"(50.9806534272453, -114.050831643892)",1
Southbound Deerfoot Trail past Peigan Trail SE,2 vehicle incident blocking the right lane.,03/17/2017 02:54:38 PM,03/17/2017 02:55:23 PM,SE,-114.005256240554,51.01500137989,"(51.01500137989, -114.005256240554)",1
64 Avenue at 68 Street NE,2 vehicle incident.,03/17/2017 03:51:48 PM,03/17/2017 03:52:14 PM,NE,-113.935134922553,51.1106968971656,"(51.1106968971656, -113.935134922553)",1
12 Avenue at 5 Street SW,2 vehicle incident blocking the right lane.,03/17/2017 04:01:16 PM,03/17/2017 04:17:43 PM,SW,-114.074146627015,51.0417337470191,"(51.0417337470191, -114.074146627015)",1
9 Avenue at 1 Street SW,2 vehicle incident.,03/17/2017 03:56:41 PM,03/17/2017 04:17:44 PM,NE,-114.065569864458,51.0446804950509,"(51.0446804950509, -114.065569864458)",1
37 Street at 13 Avenue SW,Multi vehicle incident.,03/17/2017 04:53:53 PM,03/17/2017 04:54:31 PM,SW,-114.141123385366,51.0415099810424,"(51.0415099810424, -114.141123385366)",1
Barlow Trail at 39 Avenue NE,2 vehicle incident.,03/17/2017 04:30:30 PM,03/17/2017 04:54:31 PM,NE,-114.001873765029,51.0886558941476,"(51.0886558941476, -114.001873765029)",1
17 Avenue at 33 Street SE,Multi vehicle incident.,03/17/2017 04:45:34 PM,03/17/2017 04:54:31 PM,SE,-113.986633378739,51.0377703610688,"(51.0377703610688, -113.986633378739)",1
Everridge Drive and Fish Creek Boulevard SW,2 vehicle incident in the intersection.,03/17/2017 05:27:01 PM,03/17/2017 05:52:11 PM,SW,-114.123319008027,50.9213314404374,"(50.9213314404374, -114.123319008027)",1
